Anno;Codice regione;Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2023;190;SICILIA;201;ASP AGRIGENTO;S05                    ;CANNABINOIDI;6
2023;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;CANNABINOIDI;7
2023;190;SICILIA;202;ASP CALTANISSETTA;S02                    ;CANNABINOIDI;11
2023;190;SICILIA;202;ASP CALTANISSETTA;S03                    ;CANNABINOIDI;1
2023;190;SICILIA;202;ASP CALTANISSETTA;S04                    ;CANNABINOIDI;2
2023;190;SICILIA;203;ASP CATANIA;S01                    ;CANNABINOIDI;84
2023;190;SICILIA;203;ASP CATANIA;S02                    ;CANNABINOIDI;14
2023;190;SICILIA;203;ASP CATANIA;S03                    ;CANNABINOIDI;6
2023;190;SICILIA;203;ASP CATANIA;S04                    ;CANNABINOIDI;24
2023;190;SICILIA;203;ASP CATANIA;S05                    ;CANNABINOIDI;129
2023;190;SICILIA;203;ASP CATANIA;S06                    ;CANNABINOIDI;57
2023;190;SICILIA;203;ASP CATANIA;S07                    ;CANNABINOIDI;18
2023;190;SICILIA;203;ASP CATANIA;S08                    ;CANNABINOIDI;90
2023;190;SICILIA;203;ASP CATANIA;S09                    ;CANNABINOIDI;28
2023;190;SICILIA;204;ASP ENNA;S01                    ;CANNABINOIDI;42
2023;190;SICILIA;204;ASP ENNA;S02                    ;CANNABINOIDI;19
2023;190;SICILIA;204;ASP ENNA;S03                    ;CANNABINOIDI;27
2023;190;SICILIA;205;ASP MESSINA;S01                    ;CANNABINOIDI;4
2023;190;SICILIA;205;ASP MESSINA;S02                    ;CANNABINOIDI;14
2023;190;SICILIA;205;ASP MESSINA;S03                    ;CANNABINOIDI;67
2023;190;SICILIA;205;ASP MESSINA;S04                    ;CANNABINOIDI;24
2023;190;SICILIA;205;ASP MESSINA;S05                    ;CANNABINOIDI;18
2023;190;SICILIA;205;ASP MESSINA;S06                    ;CANNABINOIDI;15
2023;190;SICILIA;205;ASP MESSINA;S07                    ;CANNABINOIDI;12
2023;190;SICILIA;206;ASP PALERMO;S01                    ;CANNABINOIDI;16
2023;190;SICILIA;206;ASP PALERMO;S02                    ;CANNABINOIDI;7
2023;190;SICILIA;206;ASP PALERMO;S04                    ;CANNABINOIDI;1
2023;190;SICILIA;206;ASP PALERMO;S05                    ;CANNABINOIDI;1
2023;190;SICILIA;206;ASP PALERMO;S06                    ;CANNABINOIDI;17
2023;190;SICILIA;206;ASP PALERMO;S07                    ;CANNABINOIDI;24
2023;190;SICILIA;206;ASP PALERMO;S08                    ;CANNABINOIDI;31
2023;190;SICILIA;206;ASP PALERMO;S09                    ;CANNABINOIDI;20
2023;190;SICILIA;206;ASP PALERMO;S12                    ;CANNABINOIDI;7
2023;190;SICILIA;207;ASP RAGUSA;S01                    ;CANNABINOIDI;23
2023;190;SICILIA;207;ASP RAGUSA;S02                    ;CANNABINOIDI;20
2023;190;SICILIA;207;ASP RAGUSA;S03                    ;CANNABINOIDI;46
2023;190;SICILIA;208;ASP SIRACUSA;S01                    ;CANNABINOIDI;7
2023;190;SICILIA;208;ASP SIRACUSA;S02                    ;CANNABINOIDI;7
2023;190;SICILIA;208;ASP SIRACUSA;S03                    ;CANNABINOIDI;8
2023;190;SICILIA;208;ASP SIRACUSA;S04                    ;CANNABINOIDI;61
2023;190;SICILIA;209;ASP DI TRAPANI;S01                    ;CANNABINOIDI;12
2023;190;SICILIA;209;ASP DI TRAPANI;S02                    ;CANNABINOIDI;5
2023;190;SICILIA;209;ASP DI TRAPANI;S03                    ;CANNABINOIDI;6
2023;190;SICILIA;209;ASP DI TRAPANI;S04                    ;CANNABINOIDI;21
2023;190;SICILIA;209;ASP DI TRAPANI;S05                    ;CANNABINOIDI;37
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S01                    ;CANNABINOIDI;3
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S03                    ;CANNABINOIDI;10
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S05                    ;CANNABINOIDI;7
2023;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S06                    ;CANNABINOIDI;30
2023;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S07                    ;CANNABINOIDI;3
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S08                    ;CANNABINOIDI;2
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S09                    ;CANNABINOIDI;3
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S10                    ;CANNABINOIDI;3
2023;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S12                    ;CANNABINOIDI;4
2023;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S13                    ;CANNABINOIDI;1
2023;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;S14                    ;CANNABINOIDI;17
2023;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;CANNABINOIDI;33
2023;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S16                    ;CANNABINOIDI;13
2023;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S17                    ;CANNABINOIDI;11
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S19                    ;CANNABINOIDI;81
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S20                    ;CANNABINOIDI;64
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S21                    ;CANNABINOIDI;29
2023;010;PIEMONTE;203;TO3;A12                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;203;TO3;S02                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;203;TO3;S13                    ;ALTRE DIPENDENZE;3
2023;010;PIEMONTE;204;TO4;S03                    ;ALTRE DIPENDENZE;2
2023;010;PIEMONTE;204;TO4;S18                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;205;TO5;S01                    ;ALTRE DIPENDENZE;2
2023;010;PIEMONTE;205;TO5;S02                    ;ALTRE DIPENDENZE;
2023;010;PIEMONTE;209;VCO;S01                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;210;CN1;S05                    ;ALTRE DIPENDENZE;2
2023;010;PIEMONTE;210;CN1;S07                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;210;CN1;S09                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;211;CN2;S02                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;212;AT;S02                    ;ALTRE DIPENDENZE;
2023;010;PIEMONTE;213;AL;S01                    ;ALTRE DIPENDENZE;2
2023;010;PIEMONTE;213;AL;S08                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S01                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S02                    ;ALTRE DIPENDENZE;5
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S09                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S11                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S12                    ;ALTRE DIPENDENZE;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S16                    ;ALTRE DIPENDENZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S17                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S70                    ;ALTRE DIPENDENZE;4
2023;030;LOMBARDIA;324;ATS DELLA BRIANZA;S91                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;325;ATS DI BERGAMO;S01                    ;ALTRE DIPENDENZE;2
2023;030;LOMBARDIA;325;ATS DI BERGAMO;S02                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S01                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S03                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S05                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S11                    ;ALTRE DIPENDENZE;2
2023;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S06                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S07                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;705;ASST OVEST MILANESE;S04                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;706;ASST RHODENSE;S02                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S01                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S02                    ;ALTRE DIPENDENZE;2
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S03                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S06                    ;ALTRE DIPENDENZE;2
2023;030;LOMBARDIA;709;ASST DI LODI;S01                    ;ALTRE DIPENDENZE;2
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S01                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S04                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S02                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S03                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;715;ASST DI LECCO;S01                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;716;ASST DI MONZA;S01                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S01                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S02                    ;ALTRE DIPENDENZE;3
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S08                    ;ALTRE DIPENDENZE;2
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S10                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;718;ASST PAPA GIOVANNI XXIII;S01                    ;ALTRE DIPENDENZE;4
2023;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;722;ASST DELLA FRANCIACORTA;S04                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S06                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;726;ASST DI CREMA;S01                    ;ALTRE DIPENDENZE;1
2023;030;LOMBARDIA;727;ASST DI PAVIA;S01                    ;ALTRE DIPENDENZE;
2023;030;LOMBARDIA;727;ASST DI PAVIA;S02                    ;ALTRE DIPENDENZE;1
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01                    ;ALTRE DIPENDENZE;3
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02                    ;ALTRE DIPENDENZE;5
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S03                    ;ALTRE DIPENDENZE;1
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S01                    ;ALTRE DIPENDENZE;1
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S03                    ;ALTRE DIPENDENZE;2
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S06                    ;ALTRE DIPENDENZE;1
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S01                    ;ALTRE DIPENDENZE;1
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S02                    ;ALTRE DIPENDENZE;2
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S61                    ;ALTRE DIPENDENZE;1
2023;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S02                    ;ALTRE DIPENDENZE;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S01                    ;ALTRE DIPENDENZE;1
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S03                    ;ALTRE DIPENDENZE;1
2023;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;A03                    ;ALTRE DIPENDENZE;1
2023;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S05                    ;ALTRE DIPENDENZE;1
2023;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S01                    ;ALTRE DIPENDENZE;1
2023;070;LIGURIA;103;GENOVESE;S05                    ;ALTRE DIPENDENZE;1
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S03                    ;ALTRE DIPENDENZE;2
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S01                    ;ALTRE DIPENDENZE;1
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S03                    ;ALTRE DIPENDENZE;1
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S05                    ;ALTRE DIPENDENZE;1
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S03                    ;ALTRE DIPENDENZE;1
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S08                    ;ALTRE DIPENDENZE;1
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S09                    ;ALTRE DIPENDENZE;1
2023;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S01                    ;ALTRE DIPENDENZE;
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S03                    ;ALTRE DIPENDENZE;
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S46                    ;ALTRE DIPENDENZE;1
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;ALTRE DIPENDENZE;
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;ALTRE DIPENDENZE;
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;ALTRE DIPENDENZE;1
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;ALTRE DIPENDENZE;
2023;110;MARCHE;201;ASUR;S07                    ;ALTRE DIPENDENZE;
2023;110;MARCHE;201;ASUR;S10                    ;ALTRE DIPENDENZE;
2023;110;MARCHE;201;ASUR;S12                    ;ALTRE DIPENDENZE;
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S02                    ;ALTRE DIPENDENZE;1
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S03                    ;ALTRE DIPENDENZE;1
2023;110;MARCHE;302;AST2 DI ANCONA;S07                    ;ALTRE DIPENDENZE;3
2023;110;MARCHE;303;AST3 DI MACERATA;S09                    ;ALTRE DIPENDENZE;1
2023;110;MARCHE;305;AST5 DI ASCOLI PICENO;S12                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;111;LATINA;S01                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;111;LATINA;S02                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;201;ROMA 1;A01                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;201;ROMA 1;S04                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;201;ROMA 1;S05                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;201;ROMA 1;S06                    ;ALTRE DIPENDENZE;2
2023;120;LAZIO;202;ROMA 2;S01                    ;ALTRE DIPENDENZE;2
2023;120;LAZIO;202;ROMA 2;S07                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;206;ROMA 6;S04                    ;ALTRE DIPENDENZE;1
2023;120;LAZIO;206;ROMA 6;S06                    ;ALTRE DIPENDENZE;1
2023;130;ABRUZZO;203;PESCARA;S07                    ;ALTRE DIPENDENZE;1
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;ALTRE DIPENDENZE;1
2023;160;PUGLIA;106;ASL BR;S23                    ;ALTRE DIPENDENZE;1
2023;160;PUGLIA;112;ASL TA;S53                    ;ALTRE DIPENDENZE;
2023;160;PUGLIA;114;ASL BA;S14                    ;ALTRE DIPENDENZE;1
2023;190;SICILIA;203;ASP CATANIA;S06                    ;ALTRE DIPENDENZE;1
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S01                    ;ALTRE DIPENDENZE;1
2023;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;ALTRE DIPENDENZE;1
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S20                    ;ALTRE DIPENDENZE;1
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S21                    ;ALTRE DIPENDENZE;
2023;010;PIEMONTE;203;TO3;S02                    ;ALTRE SOSTANZE;2
2023;010;PIEMONTE;203;TO3;S16                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;203;TO3;S18                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;203;TO3;S19                    ;ALTRE SOSTANZE;2
2023;010;PIEMONTE;204;TO4;S01                    ;ALTRE SOSTANZE;2
2023;010;PIEMONTE;204;TO4;S03                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;207;BI;S01                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;207;BI;S02                    ;ALTRE SOSTANZE;
2023;010;PIEMONTE;209;VCO;S01                    ;ALTRE SOSTANZE;2
2023;010;PIEMONTE;209;VCO;S02                    ;ALTRE SOSTANZE;
2023;010;PIEMONTE;209;VCO;S03                    ;ALTRE SOSTANZE;2
2023;010;PIEMONTE;210;CN1;S04                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;210;CN1;S05                    ;ALTRE SOSTANZE;
2023;010;PIEMONTE;210;CN1;S07                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;210;CN1;S12                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;211;CN2;S02                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;212;AT;S01                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;213;AL;S01                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;213;AL;S08                    ;ALTRE SOSTANZE;2
2023;010;PIEMONTE;213;AL;S09                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S01                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S04                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S10                    ;ALTRE SOSTANZE;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S11                    ;ALTRE SOSTANZE;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S16                    ;ALTRE SOSTANZE;2
2023;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;S01                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S22                    ;ALTRE SOSTANZE;8
2023;030;LOMBARDIA;325;ATS DI BERGAMO;S01                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;325;ATS DI BERGAMO;S02                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;326;ATS DI BRESCIA;S91                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;326;ATS DI BRESCIA;S94                    ;ALTRE SOSTANZE;10
2023;030;LOMBARDIA;327;ATS DELLA VAL PADANA;S01                    ;ALTRE SOSTANZE;
2023;030;LOMBARDIA;705;ASST OVEST MILANESE;S06                    ;ALTRE SOSTANZE;6
2023;030;LOMBARDIA;706;ASST RHODENSE;S07                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S01                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S02                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S06                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;709;ASST DI LODI;S01                    ;ALTRE SOSTANZE;4
2023;030;LOMBARDIA;709;ASST DI LODI;S02                    ;ALTRE SOSTANZE;
2023;030;LOMBARDIA;709;ASST DI LODI;S03                    ;ALTRE SOSTANZE;
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S01                    ;ALTRE SOSTANZE;3
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S02                    ;ALTRE SOSTANZE;20
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S03                    ;ALTRE SOSTANZE;3
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S04                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S01                    ;ALTRE SOSTANZE;3
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S02                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S03                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;712;ASST LARIANA;S01                    ;ALTRE SOSTANZE;8
2023;030;LOMBARDIA;712;ASST LARIANA;S02                    ;ALTRE SOSTANZE;3
2023;030;LOMBARDIA;712;ASST LARIANA;S03                    ;ALTRE SOSTANZE;4
2023;030;LOMBARDIA;712;ASST LARIANA;S06                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;B01                    ;ALTRE SOSTANZE;3
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;C01                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;D01                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;S01                    ;ALTRE SOSTANZE;3
2023;030;LOMBARDIA;714;ASST DELLA VALCAMONICA;S01                    ;ALTRE SOSTANZE;
2023;030;LOMBARDIA;716;ASST DI MONZA;S01                    ;ALTRE SOSTANZE;
2023;030;LOMBARDIA;716;ASST DI MONZA;S08                    ;ALTRE SOSTANZE;
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S01                    ;ALTRE SOSTANZE;4
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S02                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S08                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S10                    ;ALTRE SOSTANZE;12
2023;030;LOMBARDIA;718;ASST PAPA GIOVANNI XXIII;S01                    ;ALTRE SOSTANZE;15
2023;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S01                    ;ALTRE SOSTANZE;5
2023;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S03                    ;ALTRE SOSTANZE;3
2023;030;LOMBARDIA;720;ASST DI BERGAMO EST;S01                    ;ALTRE SOSTANZE;4
2023;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01                    ;ALTRE SOSTANZE;4
2023;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;724;ASST DI CREMONA;S01                    ;ALTRE SOSTANZE;6
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S01                    ;ALTRE SOSTANZE;
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S02                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S03                    ;ALTRE SOSTANZE;2
2023;030;LOMBARDIA;726;ASST DI CREMA;S01                    ;ALTRE SOSTANZE;4
2023;030;LOMBARDIA;727;ASST DI PAVIA;S02                    ;ALTRE SOSTANZE;1
2023;030;LOMBARDIA;727;ASST DI PAVIA;S03                    ;ALTRE SOSTANZE;2
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01                    ;ALTRE SOSTANZE;35
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02                    ;ALTRE SOSTANZE;97
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S03                    ;ALTRE SOSTANZE;46
